i,id,frequency,amplitude,num
0,20011,4.209999999999974,2544.6531608922814,1733
0,20011,4.219999999999974,2424.4352368162154,1733
0,20011,4.229999999999974,2308.79612311403,1733
0,20011,4.239999999999974,2198.152852092583,1733
0,20011,4.249999999999973,2092.8786552267266,1733
0,20011,4.259999999999973,1993.2974443572502,1733
0,20011,4.269999999999973,1899.6789616571873,1733
0,20011,4.279999999999973,1812.2347508081477,1733
0,20011,4.2899999999999725,1731.1150755939134,1733
0,20011,4.299999999999972,1656.4068814100033,1733
0,20011,4.309999999999972,1588.1328615630634,1733
0,20011,4.319999999999972,1526.2516553241435,1733
0,20011,4.329999999999972,1470.659170101501,1733
0,20011,4.339999999999971,1421.190987267588,1733
0,20011,4.349999999999971,1377.6257813476084,1733
0,20011,4.359999999999971,1339.6896564152153,1733
0,20011,4.369999999999971,1307.0612823033107,1733
0,20011,4.379999999999971,1279.377696986568,1733
0,20011,4.38999999999997,1256.2406303156945,1733
0,20011,4.39999999999997,1237.2231980437418,1733
0,20011,4.40999999999997,1221.8768134721215,1733
0,20011,4.41999999999997,1209.7381666333577,1733
0,20011,4.4299999999999695,1200.3361272337515,1733
0,20011,4.439999999999969,1193.1984370971632,1733
0,20011,4.449999999999969,1187.8580700885393,1733
0,20011,4.459999999999969,1183.8591519860513,1733
0,20011,4.469999999999969,1180.762349076175,1733
0,20011,4.4799999999999685,1178.1496519489542,1733
0,20011,4.489999999999968,1175.6284996588215,1733
0,20011,4.499999999999968,1172.8352086662187,1733
0,20011,4.509999999999968,1169.4376903382952,1733
0,20011,4.519999999999968,1165.1374597840324,1733
0,20011,4.529999999999967,1159.6709569205798,1733
0,20011,4.539999999999967,1152.8102173878558,1733
0,20011,4.549999999999967,1144.362945726624,1733
0,20011,4.559999999999967,1134.172055624247,1733
0,20011,4.5699999999999665,1122.1147515909893,1733
0,20011,4.579999999999966,1108.1012328367256,1733
0,20011,4.589999999999966,1092.0731031768833,1733
0,20011,4.599999999999966,1074.001570459483,1733
0,20011,4.609999999999966,1053.8855153800732,1733
0,20011,4.6199999999999655,1031.7495029022239,1733
0,20011,4.629999999999965,1007.6418002351141,1733
0,20011,4.639999999999965,981.6324539637251,1733
0,20011,4.649999999999965,953.811466100373,1733
0,20011,4.659999999999965,924.2870952024755,1733
0,20011,4.669999999999964,893.1842949747986,1733
0,20011,4.679999999999964,860.6432896219038,1733
0,20011,4.689999999999964,826.8182732650519,1733
0,20011,4.699999999999964,791.8762105358819,1733
0,20011,4.7099999999999635,755.995707451503,1733
0,20011,4.719999999999963,719.3659161869198,1733
0,20011,4.729999999999963,682.1854345813717,1733
0,20011,4.739999999999963,644.6611611962696,1733
0,20011,4.749999999999963,607.0070693942333,1733
0,20011,4.7599999999999625,569.4428690070695,1733
0,20011,4.769999999999962,532.1925313575022,1733
0,20011,4.779999999999962,495.4826622431046,1733
0,20011,4.789999999999962,459.5407174473818,1733
0,20011,4.799999999999962,424.59306582851025,1733
0,20011,4.809999999999961,390.86291544857625,1733
0,20011,4.819999999999961,358.5681279617811,1733
0,20011,4.829999999999961,327.91895505002384,1733
0,20011,4.839999999999961,299.1157376353364,1733
0,20011,4.849999999999961,272.3466135822544,1733
0,20011,4.85999999999996,247.78528243169424,1733
0,20011,4.86999999999996,225.58887632458973,1733
0,20011,4.87999999999996,205.89598475818994,1733
0,20011,4.88999999999996,188.82487737420493,1733
0,20011,4.8999999999999595,174.47196391016865,1733
0,20011,4.909999999999959,162.91052412789912,1733
0,20011,4.919999999999959,154.18973337738265,1733
0,20011,4.929999999999959,148.33400187491222,1733
0,20011,4.939999999999959,145.34263815646491,1733
0,20011,4.949999999999958,145.1898398424796,1733
0,20011,4.959999999999958,147.82500807790194,1733
0,20011,4.969999999999958,153.1733759696282,1733
0,20011,4.979999999999958,161.13693612879533,1733
0,20011,4.989999999999958,171.595648059756,1733
0,20011,4.999999999999957,184.40890258226207,1733
0,20011,5.009999999999957,199.41721764665758,1733
0,20011,5.019999999999957,216.4441376984359,1733
0,20011,5.029999999999957,235.2983070588202,1733
0,20011,5.0399999999999565,255.7756865148314,1733
0,20011,5.049999999999956,277.6618813831786,1733
0,20011,5.059999999999956,300.7345486873812,1733
0,20011,5.069999999999956,324.76585076106903,1733
0,20011,5.079999999999956,349.52492258764437,1733
0,20011,5.0899999999999554,374.7803205553343,1733
0,20011,5.099999999999955,400.30242110667604,1733
0,20011,5.109999999999955,425.86573905012074,1733
0,20011,5.119999999999955,451.25113712121305,1733
0,20011,5.129999999999955,476.24790074759795,1733
0,20011,5.139999999999954,500.6556548665934,1733
0,20011,5.149999999999954,524.2861030073484,1733
0,20011,5.159999999999954,546.9645725845587,1733
0,20011,5.169999999999954,568.5313543260429,1733
0,20011,5.1799999999999535,588.8428278175602,1733
0,20011,5.189999999999953,607.7723691291901,1733
0,20011,5.199999999999953,625.2110402253161,1733
0,20011,5.209999999999953,641.0680632094192,1733
0,20011,5.219999999999953,655.2710853006478,1733
0,20011,5.2299999999999525,667.7662427064149,1733
0,20011,5.239999999999952,678.5180332162662,1733
0,20011,5.249999999999952,687.5090084163114,1733
0,20011,5.259999999999952,694.7392969760215,1733
0,20011,5.269999999999952,700.225970593034,1733
0,20011,5.279999999999951,704.0022640280937,1733
0,20011,5.289999999999951,706.1166603670142,1733
0,20011,5.299999999999951,706.6318523566637,1733
0,20011,5.309999999999951,705.6235905117414,1733
0,20011,5.3199999999999505,703.17942878674,1733
0,20011,5.32999999999995,699.3973790265757,1733
0,20011,5.33999999999995,694.3844861798073,1733
0,20011,5.34999999999995,688.2553373651825,1733
0,20011,5.35999999999995,681.1305192651344,1733
0,20011,5.3699999999999495,673.1350398787511,1733
0,20011,5.379999999999949,664.3967322707447,1733
0,20011,5.389999999999949,655.0446594508925,1733
0,20011,5.399999999999949,645.2075407536355,1733
0,20011,5.409999999999949,635.0122209106802,1733
0,20011,5.419999999999948,624.5822032929167,1733
0,20011,5.429999999999948,614.0362684474915,1733
0,20011,5.439999999999948,603.4871980183628,1733
0,20011,5.449999999999948,593.040622408717,1733
0,20011,5.459999999999948,582.7940081629279,1733
0,20011,5.469999999999947,572.8357981003674,1733
0,20011,5.479999999999947,563.2447138470478,1733
0,20011,5.489999999999947,554.0892267345552,1733
0,20011,5.499999999999947,545.4271992353333,1733
0,20011,5.5099999999999465,537.3056953489059,1733
0,20011,5.519999999999946,529.7609548055276,1733
0,20011,5.529999999999946,522.8185227536735,1733
0,20011,5.539999999999946,516.4935238600809,1733
0,20011,5.549999999999946,510.79106755695136,1733
0,20011,5.559999999999945,505.70676956774435,1733
0,20011,5.569999999999945,501.2273738425781,1733
0,20011,5.579999999999945,497.3314586171459,1733
0,20011,5.589999999999945,493.99021042908026,1733
0,20011,5.599999999999945,491.16825051444897,1733
0,20011,5.609999999999944,488.824498981949,1733
0,20011,5.619999999999944,486.913063431365,1733
0,20011,5.629999999999944,485.3841401511545,1733
0,20011,5.639999999999944,484.1849176045773,1733
0,20011,5.6499999999999435,483.2604735074186,1733
0,20011,5.659999999999943,482.5546583346477,1733
0,20011,5.669999999999943,482.0109595007018,1733
0,20011,5.679999999999943,481.57334168297496,1733
0,20011,5.689999999999943,481.187059757308,1733
0,20011,5.6999999999999424,480.79944155757033,1733
0,20011,5.709999999999942,480.36063814054745,1733
0,20011,5.719999999999942,479.82433942665665,1733
0,20011,5.729999999999942,479.14845300191666,1733
0,20011,5.739999999999942,478.29574352454506,1733
0,20011,5.749999999999941,477.2344296082864,1733
0,20011,5.759999999999941,475.93873429310423,1733
0,20011,5.769999999999941,474.38938431091884,1733
0,20011,5.779999999999941,472.5740523684208,1733
0,20011,5.7899999999999405,470.48773566784087,1733
0,20011,5.79999999999994,468.1330629448801,1733
0,20011,5.80999999999994,465.5205215010617,1733
0,20011,5.81999999999994,462.66859512921144,1733
0,20011,5.82999999999994,459.60380355879295,1733
0,20011,5.8399999999999395,456.3606341617172,1733
0,20011,5.849999999999939,452.9813572291738,1733
0,20011,5.859999999999939,449.5157172122762,1733
0,20011,5.869999999999939,446.02049395041377,1733
0,20011,5.879999999999939,442.5589301027603,1733
0,20011,5.889999999999938,439.20002373221035,1733
0,20011,5.899999999999938,436.01768821553156,1733
0,20011,5.909999999999938,433.0897852816204,1733
0,20011,5.919999999999938,430.49704088953206,1733
0,20011,5.9299999999999375,428.3218576952704,1733
0,20011,5.939999999999937,426.6470418409741,1733
0,20011,5.949999999999937,425.55446553471194,1733
0,20011,5.959999999999937,425.123690169913,1733
0,20011,5.969999999999937,425.4305773641474,1733
0,20011,5.9799999999999365,426.5459171021051,1733
0,20011,5.989999999999936,428.5341030064553,1733
0,20011,5.999999999999936,431.4518845386529,1733
0,20011,6.009999999999936,435.3472246114692,1733
0,20011,6.019999999999936,440.25828869814256,1733
0,20011,6.029999999999935,446.2125881336011,1733
0,20011,6.039999999999935,453.2262960615669,1733
0,20011,6.049999999999935,461.30374957652214,1733
0,20011,6.059999999999935,470.43714626556823,1733
0,20011,6.069999999999935,480.60643781697684,1733
0,20011,6.079999999999934,491.77941787822175,1733
0,20011,6.089999999999934,503.91199615356396,1733
0,20011,6.099999999999934,516.9486460407916,1733
0,20011,6.109999999999934,530.8230090925321,1733
0,20011,6.1199999999999335,545.4586363791425,1733
0,20011,6.129999999999933,560.7698445089527,1733
0,20011,6.139999999999933,576.6626626611366,1733
0,20011,6.149999999999933,593.0358464959388,1733
0,20011,6.159999999999933,609.7819351771835,1733
0,20011,6.169999999999932,626.7883288929255,1733
0,20011,6.179999999999932,643.938366088974,1733
0,20011,6.189999999999932,661.1123820190576,1733
0,20011,6.199999999999932,678.1887330389653,1733
0,20011,6.209999999999932,695.0447742022657,1733
0,20011,6.219999999999931,711.5577810261441,1733
0,20011,6.229999999999931,727.6058096662982,1733
0,20011,6.239999999999931,743.0684930551897,1733
0,20011,6.249999999999931,757.8277737106433,1733
0,20011,6.2599999999999305,771.7685768122114,1733
0,20011,6.26999999999993,784.7794296798688,1733
0,20011,6.27999999999993,796.753035890644,1733
0,20011,6.28999999999993,807.5868138618944,1733
0,20011,6.29999999999993,817.1834107549432,1733
0,20011,6.309999999999929,825.4512029631865,1733
0,20011,6.319999999999929,832.3047942157392,1733
0,20011,6.329999999999929,837.6655214403288,1733
0,20011,6.339999999999929,841.4619769987705,1733
0,20011,6.349999999999929,843.6305537693283,1733
0,20011,6.359999999999928,844.1160168610742,1733
0,20011,6.369999999999928,842.8721025889594,1733
0,20011,6.379999999999928,839.8621418218493,1733
0,20011,6.389999999999928,835.0597010670459,1733
0,20011,6.3999999999999275,828.4492308221915,1733
0,20011,6.409999999999927,820.0267069707152,1733
0,20011,6.419999999999927,809.8002474931457,1733
0,20011,6.429999999999927,797.7906836908875,1733
0,20011,6.439999999999927,784.0320626455996,1733
0,20011,6.4499999999999265,768.5720559315187,1733
0,20011,6.459999999999926,751.4722488061186,1733
0,20011,6.469999999999926,732.8082843465295,1733
0,20011,6.479999999999926,712.6698383597624,1733
0,20011,6.489999999999926,691.1604034146161,1733
0,20011,6.499999999999925,668.3968640124059,1733
0,20011,6.509999999999925,644.5088496663045,1733
0,20011,6.519999999999925,619.6378583702236,1733
0,20011,6.529999999999925,593.9361494251117,1733
0,20011,6.5399999999999245,567.5654116168918,1733
0,20011,6.549999999999924,540.695220024969,1733
0,20011,6.559999999999924,513.5013019707372,1733
0,20011,6.569999999999924,486.1636394628927,1733
0,20011,6.579999999999924,458.8644416359895,1733
0,20011,6.5899999999999235,431.7860258088467,1733
0,20011,6.599999999999923,405.1086496513937,1733
0,20011,6.609999999999923,379.00833934440544,1733
0,20011,6.619999999999923,353.6547594229131,1733
0,20011,6.629999999999923,329.20916916907413,1733
0,20011,6.639999999999922,305.8225080094253,1733
0,20011,6.649999999999922,283.633648500105,1733
0,20011,6.659999999999922,262.7678503508978,1733
0,20011,6.669999999999922,243.3354428010848,1733
0,20011,6.679999999999922,225.43075581323518,1733
0,20011,6.689999999999921,209.1313133116664,1733
0,20011,6.699999999999921,194.49729437684502,1733
0,20011,6.709999999999921,181.5712612134668,1733
0,20011,6.719999999999921,170.37814610343574,1733
0,20011,6.7299999999999205,160.92548365513775,1733
0,20011,6.73999999999992,153.20386963497535,1733
0,20011,6.74999999999992,147.18762362938747,1733
0,20011,6.75999999999992,142.83562979479825,1733
0,20011,6.76999999999992,140.09232801946249,1733
0,20011,6.779999999999919,138.88882691255483,1733
0,20011,6.789999999999919,139.1441100847561,1733
0,20011,6.799999999999919,140.7663080971397,1733
0,20011,6.809999999999919,143.65401011843903,1733
0,20011,6.819999999999919,147.69759161981702,1733
0,20011,6.829999999999918,152.78053721976124,1733
0,20011,6.839999999999918,158.78074093601222,1733
0,20011,6.849999999999918,165.57176947404466,1733
0,20011,6.859999999999918,173.0240776532907,1733
0,20011,6.8699999999999175,181.00616851849975,1733
0,20011,6.879999999999917,189.38569398664544,1733
0,20011,6.889999999999917,198.030494929217,1733
0,20011,6.899999999999917,206.809582285184,1733
0,20011,6.909999999999917,215.59406305251014,1733
0,20011,6.919999999999916,224.25801674088865,1733
0,20011,6.929999999999916,232.67932902737795,1733
0,20011,6.939999999999916,240.7404899008508,1733
0,20011,6.949999999999916,248.32936349342748,1733
0,20011,6.959999999999916,255.33993608383122,1733
0,20011,6.969999999999915,261.673047450132,1733
0,20011,6.979999999999915,267.23710890434376,1733
0,20011,6.989999999999915,271.94880904054884,1733
0,20011,6.999999999999915,275.73380557629315,1733
0,20011,7.0099999999999145,278.52739879002667,1733
0,20011,7.019999999999914,280.2751790976927,1733
0,20011,7.029999999999914,280.9336384245509,1733
0,20011,7.039999999999914,280.47073237538973,1733
0,20011,7.049999999999914,278.86637794881835,1733
0,20011,7.0599999999999135,276.1128698331426,1733
0,20011,7.069999999999913,272.21519730041945,1733
0,20011,7.079999999999913,267.1912434958353,1733
0,20011,7.089999999999913,261.07184958377235,1733
0,20011,7.099999999999913,253.9007278027864,1733
0,20011,7.109999999999912,245.73420999720943,1733
0,20011,7.119999999999912,236.64082158226626,1733
0,20011,7.129999999999912,226.7006750613378,1733
0,20011,7.139999999999912,216.0046819991709,1733
0,20011,7.1499999999999115,204.65358757146925,1733
0,20011,7.159999999999911,192.75683723321157,1733
0,20011,7.169999999999911,180.43129042718186,1733
0,20011,7.179999999999911,167.79980133407054,1733
0,20011,7.189999999999911,154.989691197479,1733
0,20011,7.1999999999999105,142.1311405158967,1733
0,20011,7.20999999999991,129.35553219164242,1733
0,20011,7.21999999999991,116.7937784267697,1733
0,20011,7.22999999999991,104.57466467971342,1733
0,20011,7.23999999999991,92.82324332883752,1733
0,20011,7.249999999999909,81.65930787854049,1733
0,20011,7.259999999999909,71.19597569654982,1733
0,20011,7.269999999999909,61.538403544274296,1733
0,20011,7.279999999999909,52.782655750054005,1733
0,20011,7.2899999999999086,45.01473999691129,1733
0,20011,7.299999999999908,38.309820581048186,1733
0,20011,7.309999999999908,32.731613870322,1733
0,20011,7.319999999999908,28.331965762477306,1733
0,20011,7.329999999999908,25.150606394667285,1733
0,20011,7.3399999999999075,23.215073339272628,1733
0,20011,7.349999999999907,22.540791149538183,1733
0,20011,7.359999999999907,23.131292467187905,1733
0,20011,7.369999999999907,24.978564010300293,1733
0,20011,7.379999999999907,28.06349962643803,1733
0,20011,7.389999999999906,32.35644219595592,1733
0,20011,7.399999999999906,37.81779645098665,1733
0,20011,7.409999999999906,44.39869566395933,1733
0,20011,7.419999999999906,52.04170656759046,1733
0,20011,7.429999999999906,60.68155869744695,1733
0,20011,7.439999999999905,70.2458864930976,1733
0,20011,7.449999999999905,80.65597484600274,1733
0,20011,7.459999999999905,91.82750123317325,1733
0,20011,7.469999999999905,103.67127001879265,1733
0,20011,7.4799999999999045,116.09393684022004,1733
0,20011,7.489999999999904,128.99872312540992,1733
0,20011,7.499999999999904,142.2861226303736,1733
0,20011,7.509999999999904,155.85460336366054,1733
0,20011,7.519999999999904,169.6013093186891,1733
0,20011,7.529999999999903,183.42276701798016,1733
0,20011,7.539999999999903,197.21560195674593,1733
0,20011,7.549999999999903,210.87726960558422,1733
0,20011,7.559999999999903,224.30680470151646,1733
0,20011,7.569999999999903,237.40559115167622,1733
0,20011,7.579999999999902,250.07815304293388,1733
0,20011,7.589999999999902,262.2329650619605,1733
0,20011,7.599999999999902,273.7832781709417,1733
0,20011,7.609999999999902,284.6479537578909,1733
0,20011,7.6199999999999015,294.7522968060648,1733
0,20011,7.629999999999901,304.0288760330944,1733
0,20011,7.639999999999901,312.4183165729004,1733
0,20011,7.649999999999901,319.8700487487767,1733
0,20011,7.659999999999901,326.34299494601606,1733
0,20011,7.6699999999999005,331.8061756567311,1733
0,20011,7.6799999999999,336.2392155392212,1733
0,20011,7.6899999999999,339.63273088399615,1733
0,20011,7.6999999999999,341.9885812507415,1733
0,20011,7.7099999999999,343.3199702394951,1733
0,20011,7.719999999999899,343.651383347586,1733
0,20011,7.729999999999899,343.018354561303,1733
0,20011,7.739999999999899,341.4670576158029,1733
0,20011,7.749999999999899,339.0537225688354,1733
0,20011,7.7599999999998985,335.84388328387234,1733
0,20011,7.769999999999898,331.9114663956286,1733
0,20011,7.779999999999898,327.3377371165388,1733
0,20011,7.789999999999898,322.21012162088994,1733
0,20011,7.799999999999898,316.62092951546464,1733
0,20011,7.8099999999998975,310.6660029018492,1733
0,20011,7.819999999999897,304.4433206250619,1733
0,20011,7.829999999999897,298.0515874013773,1733
0,20011,7.839999999999897,291.5888375907907,1733
0,20011,7.849999999999897,285.1510824430132,1733
0,20011,7.859999999999896,278.8310277647495,1733
0,20011,7.869999999999896,272.7168862363334,1733
0,20011,7.879999999999896,266.8913051877061,1733
0,20011,7.889999999999896,261.43042669096445,1733
0,20011,7.8999999999998956,256.40309251652855,1733
0,20011,7.909999999999895,251.87020201348705,1733
0,20011,7.919999999999895,247.8842264871426,1733
0,20011,7.929999999999895,244.48887932071415,1733
0,20011,7.939999999999895,241.71893706729614,1733
0,20011,7.9499999999998945,239.60020314368563,1733
0,20011,7.959999999999894,238.14960268604867,1733
0,20011,7.969999999999894,237.37539464980236,1733
0,20011,7.979999999999894,237.2774853986242,1733
0,20011,7.989999999999894,237.84782685255294,1733
1,30037,3,1017.8629873505729,1867
1,30037,3.01,1012.8971531522791,1867
1,30037,3.0199999999999996,1008.0693047983491,1867
1,30037,3.0299999999999994,1003.3441101778876,1867
1,30037,3.039999999999999,998.6784621680966,1867
1,30037,3.049999999999999,994.0213731136314,1867
1,30037,3.0599999999999987,989.3142039535385,1867
1,30037,3.0699999999999985,984.4912148037397,1867
1,30037,3.0799999999999983,979.4804134504022,1867
1,30037,3.089999999999998,974.2046687818541,1867
1,30037,3.099999999999998,968.5830479450971,1867
1,30037,3.1099999999999977,962.5323292111989,1867
1,30037,3.1199999999999974,955.9686374103824,1867
1,30037,3.1299999999999972,948.8091455618618,1867
1,30037,3.139999999999997,940.9737851364421,1867
1,30037,3.149999999999997,932.3869083434568,1867
1,30037,3.1599999999999966,922.9788489306192,1867
1,30037,3.1699999999999964,912.6873331256174,1867
1,30037,3.179999999999996,901.4586993214261,1867
1,30037,3.189999999999996,889.248893597942,1867
1,30037,3.1999999999999957,876.0242177743705,1867
1,30037,3.2099999999999955,861.7618169281836,1867
1,30037,3.2199999999999953,846.4499036928611,1867
1,30037,3.229999999999995,830.0877266569709,1867
1,30037,3.239999999999995,812.6852993696367,1867
1,30037,3.2499999999999947,794.2629144217105,1867
1,30037,3.2599999999999945,774.8504735221542,1867
1,30037,3.2699999999999942,754.4866692382541,1867
1,30037,3.279999999999994,733.2180570412062,1867
1,30037,3.289999999999994,711.0980575244345,1867
1,30037,3.2999999999999936,688.1859282602429,1867
1,30037,3.3099999999999934,664.545742918291,1867
1,30037,3.319999999999993,640.2454122203649,1867
1,30037,3.329999999999993,615.3557773050379,1867
1,30037,3.3399999999999928,589.9498013799733,1867
1,30037,3.3499999999999925,564.1018803910573,1867
1,30037,3.3599999999999923,537.8872880525921,1867
1,30037,3.369999999999992,511.38176514605414,1867
1,30037,3.379999999999992,484.6612576577096,1867
1,30037,3.3899999999999917,457.8018032080846,1867
1,30037,3.3999999999999915,430.8795604226981,1867
1,30037,3.4099999999999913,403.97097147614943,1867
1,30037,3.419999999999991,377.15304406851425,1867
1,30037,3.429999999999991,350.50373560992284,1867
1,30037,3.4399999999999906,324.10241943605627,1867
1,30037,3.4499999999999904,298.0304104871888,1867
1,30037,3.45999999999999,272.3715260853357,1867
1,30037,3.46999999999999,247.21265626089163,1867
1,30037,3.4799999999999898,222.64431752890798,1867
1,30037,3.4899999999999896,198.76116410481748,1867
1,30037,3.4999999999999893,175.66243128109352,1867
1,30037,3.509999999999989,153.45228705187915,1867
1,30037,3.519999999999989,132.2400700550448,1867
1,30037,3.5299999999999887,112.1403944744392,1867
1,30037,3.5399999999999885,93.27310567395327,1867
1,30037,3.5499999999999883,75.76307397467016,1867
1,30037,3.559999999999988,59.73981808093465,1867
1,30037,3.569999999999988,45.336954142375326,1867
1,30037,3.5799999999999876,32.69147122321572,1867
1,30037,3.5899999999999874,21.942838936669787,1867
1,30037,3.599999999999987,13.231958070329089,1867
1,30037,3.609999999999987,6.699970037086065,1867
1,30037,3.619999999999987,2.4869457747724955,1867
1,30037,3.6299999999999866,0.7304791094743164,1867
1,30037,3.6399999999999864,1.5642134058468598,1867
1,30037,3.649999999999986,5.11633336522778,1867
1,30037,3.659999999999986,11.508055922493924,1867
1,30037,3.6699999999999857,20.852155183206193,1867
1,30037,3.6799999999999855,33.25155611958634,1867
1,30037,3.6899999999999853,48.79803024429635,1867
1,30037,3.699999999999985,67.5710237034576,1867
1,30037,3.709999999999985,89.63664424140927,1867
1,30037,3.7199999999999847,115.04682842554634,1867
1,30037,3.7299999999999844,143.83870458136101,1867
1,30037,3.7399999999999842,176.03416033222967,1867
